"Site ID","Latitude","Longitude","Species","DBH"
13026,47.6427301771,-122.055236864,"Fir, Douglas (Pseudotsuga menziesii)",18
13027,47.6427109607,-122.055249699,"Fir, Douglas (Pseudotsuga menziesii)",28
13028,47.6426931855,-122.055260394,"Cedar, Western Red (Thuja plicata)",25
13029,47.6426826165,-122.055241142,"Fir, Douglas (Pseudotsuga menziesii)",8
13030,47.6426782928,-122.055278933,"Fir, Douglas (Pseudotsuga menziesii)",10
13031,47.6426662825,-122.055230447,"Fir, Douglas (Pseudotsuga menziesii)",26
13032,47.5878178792,-122.040288112,"Fir, Douglas (Pseudotsuga menziesii)",40
13033,47.5877048641,-122.04021253,"Maple, Vine (Acer circinatum)",8
13034,47.5874874897,-122.04014907,"Fir, Douglas (Pseudotsuga menziesii)",38
13035,47.5874884516,-122.040090601,"Fir, Douglas (Pseudotsuga menziesii)",13
13036,47.5875023982,-122.039933733,"Fir, Douglas (Pseudotsuga menziesii)",35
13037,47.5875067264,-122.039873837,"Fir, Douglas (Pseudotsuga menziesii)",20
13038,47.5876293603,-122.039875264,"Fir, Douglas (Pseudotsuga menziesii)",32
13039,47.5878116273,-122.040379381,"Fir, Douglas (Pseudotsuga menziesii)",31
13040,47.5878424059,-122.040356564,"Fir, Douglas (Pseudotsuga menziesii)",37
13041,47.5878121082,-122.040449972,"Plum (Prunus species)",6
13042,47.5878005663,-122.040483484,"Plum (Prunus species)",19
13043,47.5879073293,-122.040396494,"Fir, Douglas (Pseudotsuga menziesii)",24
13044,47.5879304131,-122.040367972,"Fir, Douglas (Pseudotsuga menziesii)",22
13045,47.5879328177,-122.040383659,"Fir, Douglas (Pseudotsuga menziesii)",22
13046,47.5879626343,-122.040355138,"Fir, Douglas (Pseudotsuga menziesii)",24
13047,47.588025634,-122.040283834,"Fir, Douglas (Pseudotsuga menziesii)",30
13048,47.588019863,-122.040333034,"Fir, Douglas (Pseudotsuga menziesii)",21
13049,47.5880588169,-122.040295956,"Fir, Douglas (Pseudotsuga menziesii)",7
13050,47.5881247019,-122.040330894,"Fir, Douglas (Pseudotsuga menziesii)",14
13051,47.5873855351,-122.040687413,"Fir, Douglas (Pseudotsuga menziesii)",25
13052,47.5873985199,-122.040457102,"Cedar, Western Red (Thuja plicata)",19
13053,47.5881535566,-122.040311642,"Fir, Douglas (Pseudotsuga menziesii)",22
13054,47.5880944044,-122.040296669,"Fir, Douglas (Pseudotsuga menziesii)",14
13055,47.5873730312,-122.04075016,"Fir, Douglas (Pseudotsuga menziesii)",18
13056,47.5873889015,-122.040666735,"Fir, Douglas (Pseudotsuga menziesii)",23
13057,47.5881208546,-122.040283121,"Fir, Douglas (Pseudotsuga menziesii)",24
13058,47.58750336,-122.040380807,"Locust, Black (Robinia pseudoacacia)",8
13059,47.5873951535,-122.040598996,"Plum (Prunus species)",10
13060,47.5873701457,-122.040738752,"Fir, Douglas (Pseudotsuga menziesii)",10
13061,47.5874442072,-122.040684561,"Fir, Douglas (Pseudotsuga menziesii)",27
13062,47.5874201613,-122.040714508,"Fir, Douglas (Pseudotsuga menziesii)",22
13063,47.5879987028,-122.040364407,"Fir, Douglas (Pseudotsuga menziesii)",36
13064,47.5874552683,-122.040676718,"Cedar, Western Red (Thuja plicata)",10
13065,47.5874119856,-122.040772978,"Fir, Douglas (Pseudotsuga menziesii)",26
13066,47.5880458323,-122.040352999,"Fir, Douglas (Pseudotsuga menziesii)",19
13067,47.5874514209,-122.040700961,"Cedar, Western Red (Thuja plicata)",14
13068,47.5877022141,-122.039274519,"Fir, Douglas (Pseudotsuga menziesii)",30
13069,47.5877007714,-122.039104103,"Fir, Douglas (Pseudotsuga menziesii)",29
13070,47.5877382828,-122.03910339,"Fir, Douglas (Pseudotsuga menziesii)",12
13071,47.5877103897,-122.039028521,"Fir, Douglas (Pseudotsuga menziesii)",29
13072,47.5877801224,-122.039089842,"Fir, Douglas (Pseudotsuga menziesii)",15
13073,47.5878181147,-122.039091981,"Fir, Douglas (Pseudotsuga menziesii)",22
13074,47.587844565,-122.039131911,"Fir, Douglas (Pseudotsuga menziesii)",31
13075,47.5878575497,-122.039075581,"Fir, Douglas (Pseudotsuga menziesii)",30
13076,47.5878407177,-122.039013547,"Fir, Douglas (Pseudotsuga menziesii)",27
13077,47.5878258093,-122.038961495,"Fir, Douglas (Pseudotsuga menziesii)",32
13078,47.5878171529,-122.039047773,"Cedar, Western Red (Thuja plicata)",11
13079,47.5877849316,-122.038959356,"Fir, Douglas (Pseudotsuga menziesii)",30
13080,47.5877642522,-122.038975043,"Fir, Douglas (Pseudotsuga menziesii)",12
13081,47.5877238553,-122.038947948,"Fir, Douglas (Pseudotsuga menziesii)",28
13082,47.5877637713,-122.039062033,"Hemlock, Mountain (Tsuga mertensiana)",14
13083,47.5877565576,-122.039026382,"Fir, Douglas (Pseudotsuga menziesii)",10
13084,47.5877738705,-122.039000712,"Fir, Douglas (Pseudotsuga menziesii)",27
13085,47.5877959926,-122.039010695,"Fir, Douglas (Pseudotsuga menziesii)",22
13086,47.5877339546,-122.039019251,"Fir, Douglas (Pseudotsuga menziesii)",19
13087,47.5877209699,-122.038833148,"Fir, Douglas (Pseudotsuga menziesii)",26
13088,47.587759924,-122.038860244,"Fir, Douglas (Pseudotsuga menziesii)",31
13089,47.5877628095,-122.038801775,"Fir, Douglas (Pseudotsuga menziesii)",15
13090,47.5877979163,-122.038863096,"Fir, Douglas (Pseudotsuga menziesii)",30
13091,47.5878662062,-122.038916574,"Fir, Douglas (Pseudotsuga menziesii)",22
13092,47.5879075648,-122.038889478,"Fir, Douglas (Pseudotsuga menziesii)",32
13093,47.587911893,-122.03879821,"Fir, Douglas (Pseudotsuga menziesii)",6
13094,47.5879484425,-122.03882887,"Fir, Douglas (Pseudotsuga menziesii)",30
13095,47.5880268313,-122.038759706,"Fir, Douglas (Pseudotsuga menziesii)",28
13096,47.5878714962,-122.038844557,"Fir, Douglas (Pseudotsuga menziesii)",32
13097,47.5879590225,-122.038817462,"Fir, Douglas (Pseudotsuga menziesii)",10
13098,47.5879835491,-122.038746871,"Plum (Prunus species)",12
13099,47.5880744416,-122.038721202,"Fir, Douglas (Pseudotsuga menziesii)",24
13100,47.5879191067,-122.038680558,"Fir, Douglas (Pseudotsuga menziesii)",27
13101,47.5880085566,-122.038739028,"Fir, Douglas (Pseudotsuga menziesii)",6
13102,47.5879364196,-122.038718349,"Fir, Douglas (Pseudotsuga menziesii)",30
13103,47.5878844809,-122.038683411,"Fir, Douglas (Pseudotsuga menziesii)",25
13104,47.5879051602,-122.038746871,"Fir, Douglas (Pseudotsuga menziesii)",25
13105,47.5878210002,-122.038779671,"Fir, Douglas (Pseudotsuga menziesii)",22
13106,47.587850336,-122.038689828,"Fir, Douglas (Pseudotsuga menziesii)",22
13107,47.5878460078,-122.038707654,"Maple, Bigleaf (Acer macrophyllum)",16
13108,47.5877964736,-122.038739741,"Fir, Douglas (Pseudotsuga menziesii)",25
13109,47.5878012827,-122.038744019,"Maple, Bigleaf (Acer macrophyllum)",17
13110,47.5877604049,-122.038706941,"Maple, Bigleaf (Acer macrophyllum)",14
13111,47.5878421604,-122.038752575,"Fir, Douglas (Pseudotsuga menziesii)",22
13112,47.5877854125,-122.038664872,"Fir, Douglas (Pseudotsuga menziesii)",32
13113,47.5877252981,-122.038744019,"Fir, Douglas (Pseudotsuga menziesii)",22
13114,47.5877604049,-122.038712645,"Fir, Douglas (Pseudotsuga menziesii)",18
13115,47.587743092,-122.038767549,"Cedar, Western Red (Thuja plicata)",7
13116,47.5877176035,-122.038778958,"Fir, Douglas (Pseudotsuga menziesii)",17
13117,47.6433062753,-122.055445703,"Maple, Bigleaf (Acer macrophyllum)",55
13118,47.6428393198,-122.054718405,"Maple, Bigleaf (Acer macrophyllum)",30
13119,47.6429478921,-122.054893812,"Cedar, Western Red (Thuja plicata)",75
13120,47.6429152244,-122.054708422,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",16
13121,47.6429195481,-122.054664214,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",16
13122,47.6429262738,-122.0547455,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",28
13123,47.6429944917,-122.054731239,"Cottonwood, Black (Populus balsamifera ssp. trichocarpa)",22
13124,47.6425976735,-122.055280991,"Cedar, Western Red (Thuja plicata)",20
13125,47.6425674076,-122.055262452,"Fir, Douglas (Pseudotsuga menziesii)",15
13126,47.6425702901,-122.055207548,"Fir, Douglas (Pseudotsuga menziesii)",15
13127,47.6425323376,-122.055201131,"Hemlock, Western (Tsuga heterophylla)",17
13128,47.6425337788,-122.055260313,"Fir, Douglas (Pseudotsuga menziesii)",13
13129,47.5880691906,-122.037831023,"Alder, Red (Alnus rubra)",10
13130,47.5879855118,-122.037768989,"Fir, Douglas (Pseudotsuga menziesii)",24
13131,47.5879311686,-122.037766136,"Fir, Douglas (Pseudotsuga menziesii)",22
13132,47.5878912527,-122.037721215,"Hemlock, Western (Tsuga heterophylla)",9
13133,47.587878268,-122.03770838,"Fir, Douglas (Pseudotsuga menziesii)",17
13134,47.5881427702,-122.03986104,"Cedar, Western Red (Thuja plicata)",8
13135,47.5881884568,-122.039606486,"Alder, Red (Alnus rubra)",10
13136,47.5882096169,-122.039557286,"Alder, Red (Alnus rubra)",8
13137,47.5881826858,-122.0395252,"Alder, Red (Alnus rubra)",6
13138,47.5882370288,-122.0395088,"Alder, Red (Alnus rubra)",12
13139,47.5882779062,-122.0394432,"Maple, Bigleaf (Acer macrophyllum)",16
13140,47.5880937172,-122.03967565,"Fir, Douglas (Pseudotsuga menziesii)",37
13141,47.5880730379,-122.03956513,"Fir, Douglas (Pseudotsuga menziesii)",39
13142,47.588138442,-122.039428939,"Fir, Douglas (Pseudotsuga menziesii)",40
13143,47.588181724,-122.03941967,"Alder, Red (Alnus rubra)",12
13144,47.5882336624,-122.039270645,"Fir, Douglas (Pseudotsuga menziesii)",16
13145,47.5882336624,-122.039208611,"Fir, Douglas (Pseudotsuga menziesii)",13
13146,47.5882533798,-122.039168681,"Cedar, Western Red (Thuja plicata)",10
13147,47.5882043269,-122.039204333,"Fir, Douglas (Pseudotsuga menziesii)",12
13148,47.5881841286,-122.039286332,"Fir, Douglas (Pseudotsuga menziesii)",36
13149,47.5881490221,-122.039268506,"Fir, Douglas (Pseudotsuga menziesii)",30
13150,47.5881086255,-122.039289184,"Fir, Douglas (Pseudotsuga menziesii)",38
13151,47.5881442129,-122.039248541,"Fir, Douglas (Pseudotsuga menziesii)",9
13152,47.5880778471,-122.039162263,"Fir, Douglas (Pseudotsuga menziesii)",29
13153,47.5880860226,-122.039099516,"Fir, Douglas (Pseudotsuga menziesii)",17
13154,47.5881119918,-122.039118768,"Fir, Douglas (Pseudotsuga menziesii)",38
13155,47.5881254574,-122.039138733,"Cedar, Western Red (Thuja plicata)",7
13156,47.5881725867,-122.039202194,"Fir, Douglas (Pseudotsuga menziesii)",24
13157,47.588165373,-122.039143725,"Fir, Douglas (Pseudotsuga menziesii)",20
13158,47.5881793195,-122.03909809,"Maple, Bigleaf (Acer macrophyllum)",17
13159,47.5881999987,-122.039059586,"Fir, Douglas (Pseudotsuga menziesii)",26
13160,47.5882221206,-122.039030352,"Fir, Douglas (Pseudotsuga menziesii)",12
13161,47.5882120214,-122.038999691,"Fir, Douglas (Pseudotsuga menziesii)",24
13162,47.5882504943,-122.039056734,"Maple, Bigleaf (Acer macrophyllum)",25
13163,47.5882726162,-122.039109499,"Plum (Prunus species)",15
13164,47.588268288,-122.039100942,"Plum (Prunus species)",7
13165,47.5882716544,-122.039005395,"Maple, Bigleaf (Acer macrophyllum)",8
13166,47.588262998,-122.038993274,"Maple, Bigleaf (Acer macrophyllum)",20
13167,47.5882610744,-122.038983291,"Maple, Bigleaf (Acer macrophyllum)",14
13168,47.5882485707,-122.038909848,"Alder, Red (Alnus rubra)",14
13169,47.5882504943,-122.038897014,"Alder, Red (Alnus rubra)",6
13170,47.5882115405,-122.038893448,"Maple, Bigleaf (Acer macrophyllum)",13
13171,47.5882697307,-122.038818579,"Maple, Bigleaf (Acer macrophyllum)",14
13172,47.5882605934,-122.038807884,"Maple, Bigleaf (Acer macrophyllum)",12
13173,47.5881918232,-122.038805745,"Maple, Bigleaf (Acer macrophyllum)",14
13174,47.5881947086,-122.038718754,"Plum (Prunus species)",12
13175,47.588149503,-122.038894161,"Fir, Douglas (Pseudotsuga menziesii)",38
13176,47.5881288238,-122.038841397,"Fir, Douglas (Pseudotsuga menziesii)",34
13177,47.5881264192,-122.038777936,"Fir, Douglas (Pseudotsuga menziesii)",24
13178,47.5881192055,-122.038718041,"Fir, Douglas (Pseudotsuga menziesii)",28
13179,47.5881091064,-122.038739432,"Plum (Prunus species)",7
13180,47.5881350756,-122.039018943,"Fir, Douglas (Pseudotsuga menziesii)",38
13181,47.5881018927,-122.039003256,"Fir, Douglas (Pseudotsuga menziesii)",20
13182,47.5880249467,-122.038893448,"Fir, Douglas (Pseudotsuga menziesii)",31
13183,47.5880932363,-122.038924822,"Cedar, Western Red (Thuja plicata)",7
13184,47.5880403359,-122.038977587,"Fir, Douglas (Pseudotsuga menziesii)",26
13185,47.5880259085,-122.039053169,"Fir, Douglas (Pseudotsuga menziesii)",26
13186,47.5880239849,-122.039132316,"Fir, Douglas (Pseudotsuga menziesii)",36
13187,47.5882610743,-122.038613225,"Alder, Red (Alnus rubra)",8
13188,47.5881822049,-122.038529086,"Alder, Red (Alnus rubra)",10
13189,47.5882139451,-122.038508408,"Alder, Red (Alnus rubra)",7
13190,47.5882067314,-122.038499852,"Alder, Red (Alnus rubra)",6
13191,47.5881903804,-122.038443522,"Alder, Red (Alnus rubra)",8
13192,47.5881860522,-122.03839147,"Fir, Douglas (Pseudotsuga menziesii)",22
13193,47.5882182733,-122.038378635,"Cedar, Western Red (Thuja plicata)",30
13194,47.588236067,-122.038337279,"Fir, Douglas (Pseudotsuga menziesii)",22
13195,47.5882678071,-122.03828808,"Cedar, Western Red (Thuja plicata)",6
13196,47.5882379906,-122.038261697,"Cedar, Western Red (Thuja plicata)",16
13197,47.5882072123,-122.038285228,"Cedar, Western Red (Thuja plicata)",6
13198,47.5881745104,-122.038289506,"Fir, Douglas (Pseudotsuga menziesii)",20
13199,47.5881485411,-122.038342984,"Cedar, Western Red (Thuja plicata)",32
13200,47.5882509752,-122.038179698,"Maple, Bigleaf (Acer macrophyllum)",10
13201,47.5882596316,-122.038131924,"Plum (Prunus species)",8
13202,47.5882442425,-122.038096273,"Maple, Bigleaf (Acer macrophyllum)",16
13203,47.5881975941,-122.038066325,"Fir, Douglas (Pseudotsuga menziesii)",30
13204,47.5882490516,-122.038031386,"Fir, Douglas (Pseudotsuga menziesii)",22
13205,47.5882177924,-122.038010708,"Fir, Douglas (Pseudotsuga menziesii)",28
13206,47.5881850904,-122.037958656,"Cedar, Western Red (Thuja plicata)",25
13207,47.5881841286,-122.037908744,"Cedar, Western Red (Thuja plicata)",20
13208,47.588225006,-122.037881648,"Cedar, Western Red (Thuja plicata)",23
13209,47.5882346243,-122.037953665,"Fir, Douglas (Pseudotsuga menziesii)",20
13210,47.5882533798,-122.037907318,"Cedar, Western Red (Thuja plicata)",14
13211,47.5882129833,-122.037646346,"Fir, Douglas (Pseudotsuga menziesii)",14
13212,47.5881971132,-122.03778111,"Cedar, Western Red (Thuja plicata)",40
13213,47.5882129833,-122.037575042,"Fir, Douglas (Pseudotsuga menziesii)",22
13214,47.5882322197,-122.037632085,"Fir, Douglas (Pseudotsuga menziesii)",8
13215,47.5882370288,-122.037718363,"Maple, Bigleaf (Acer macrophyllum)",20
13216,47.5882548225,-122.037587164,"Cedar, Western Red (Thuja plicata)",20
13217,47.5881855713,-122.037591442,"Fir, Douglas (Pseudotsuga menziesii)",14
13218,47.5881894186,-122.03763565,"Fir, Douglas (Pseudotsuga menziesii)",36
13219,47.5882586698,-122.037606416,"Cedar, Western Red (Thuja plicata)",6
13220,47.5882591507,-122.037508017,"Fir, Douglas (Pseudotsuga menziesii)",26
13221,47.5882206778,-122.037460956,"Cedar, Western Red (Thuja plicata)",8
13222,47.588209136,-122.037415322,"Fir, Douglas (Pseudotsuga menziesii)",16
13223,47.5881740294,-122.037503739,"Fir, Douglas (Pseudotsuga menziesii)",29
13224,47.5882418379,-122.037475217,"Cedar, Western Red (Thuja plicata)",7
13225,47.588230777,-122.037396783,"Fir, Douglas (Pseudotsuga menziesii)",16
13226,47.5882067314,-122.03748306,"Fir, Douglas (Pseudotsuga menziesii)",30
13227,47.5882620362,-122.0374688,"Fir, Douglas (Pseudotsuga menziesii)",7
13228,47.5882048078,-122.037371827,"Cedar, Western Red (Thuja plicata)",8
13229,47.5882158687,-122.037381809,"Cedar, Western Red (Thuja plicata)",10
13230,47.5881913423,-122.037365409,"Cedar, Western Red (Thuja plicata)",6
13231,47.5881591212,-122.037344018,"Hemlock, Western (Tsuga heterophylla)",10
13232,47.5882389525,-122.037267723,"Fir, Douglas (Pseudotsuga menziesii)",22
13233,47.5881461366,-122.037217098,"Fir, Douglas (Pseudotsuga menziesii)",24
13234,47.5882038459,-122.037349722,"Alder, Red (Alnus rubra)",8
13235,47.5882105787,-122.037238489,"Cedar, Western Red (Thuja plicata)",10
13236,47.5882596316,-122.037241341,"Fir, Douglas (Pseudotsuga menziesii)",24
13237,47.5882399143,-122.03733047,"Cedar, Western Red (Thuja plicata)",7
13238,47.5881898995,-122.037121551,"Fir, Douglas (Pseudotsuga menziesii)",35
13239,47.5882379906,-122.036978943,"Cedar, Western Red (Thuja plicata)",45
13240,47.5882187542,-122.037178594,"Cedar, Western Red (Thuja plicata)",15
13241,47.5882562652,-122.037292679,"Fir, Douglas (Pseudotsuga menziesii)",18
13242,47.5881485411,-122.037079481,"Cedar, Western Red (Thuja plicata)",24
13243,47.5881749913,-122.03706736,"Fir, Douglas (Pseudotsuga menziesii)",33
13244,47.5882129833,-122.037137237,"Fir, Douglas (Pseudotsuga menziesii)",24
13245,47.5881812431,-122.036882683,"Alder, Red (Alnus rubra)",13
13246,47.5881966323,-122.036846318,"Alder, Red (Alnus rubra)",6
13247,47.5882283724,-122.036835623,"Cedar, Western Red (Thuja plicata)",28
13248,47.5882490516,-122.036851309,"Hemlock, Western (Tsuga heterophylla)",8
13249,47.5882129832,-122.036787136,"Fir, Douglas (Pseudotsuga menziesii)",22
13250,47.5882336624,-122.036777867,"Fir, Douglas (Pseudotsuga menziesii)",40
13251,47.5882495325,-122.036766458,"Hemlock, Western (Tsuga heterophylla)",25
13252,47.588170663,-122.036739363,"Fir, Douglas (Pseudotsuga menziesii)",28
13253,47.5882081741,-122.036717971,"Cedar, Western Red (Thuja plicata)",26
13254,47.5882437615,-122.036702285,"Hemlock, Western (Tsuga heterophylla)",16
13255,47.5881677776,-122.036617433,"Fir, Douglas (Pseudotsuga menziesii)",27
13256,47.5882158687,-122.036591764,"Hemlock, Western (Tsuga heterophylla)",24
13257,47.5881259383,-122.036585347,"Fir, Douglas (Pseudotsuga menziesii)",22
13258,47.5882221206,-122.036575364,"Cedar, Western Red (Thuja plicata)",18
13259,47.588262998,-122.03649693,"Fir, Douglas (Pseudotsuga menziesii)",28
13260,47.5882254869,-122.036537573,"Fir, Douglas (Pseudotsuga menziesii)",24
13261,47.5882187542,-122.036408513,"Cedar, Western Red (Thuja plicata)",7
13262,47.5882418379,-122.036463417,"Fir, Douglas (Pseudotsuga menziesii)",24
13263,47.5880788089,-122.036430617,"Fir, Douglas (Pseudotsuga menziesii)",11
13264,47.5882028841,-122.03638427,"Fir, Douglas (Pseudotsuga menziesii)",32
13265,47.5881716249,-122.036506912,"Fir, Douglas (Pseudotsuga menziesii)",24
13266,47.5880663051,-122.036385696,"Cedar, Western Red (Thuja plicata)",26
13267,47.588192785,-122.036469834,"Fir, Douglas (Pseudotsuga menziesii)",13
13268,47.5880898698,-122.036462704,"Cedar, Western Red (Thuja plicata)",8
13269,47.588236067,-122.036184619,"Maple, Bigleaf (Acer macrophyllum)",16
13270,47.5879778172,-122.036376426,"Fir, Douglas (Pseudotsuga menziesii)",15
13271,47.5882221205,-122.036438461,"Hemlock, Western (Tsuga heterophylla)",17
13272,47.5880850607,-122.036445591,"Cedar, Western Red (Thuja plicata)",7
13273,47.5878951,-122.036403522,"Fir, Douglas (Pseudotsuga menziesii)",20
13274,47.5880441832,-122.036352896,"Fir, Douglas (Pseudotsuga menziesii)",25
13275,47.5880114811,-122.036517608,"Fir, Douglas (Pseudotsuga menziesii)",31
13276,47.5879980155,-122.036594616,"Cedar, Western Red (Thuja plicata)",24
13277,47.5878874054,-122.036435608,"Cedar, Western Red (Thuja plicata)",18
13278,47.5880134047,-122.036315818,"Alder, Red (Alnus rubra)",14
13279,47.5878869245,-122.036556112,"Cedar, Western Red (Thuja plicata)",28
13280,47.5879657943,-122.036593903,"Hemlock, Western (Tsuga heterophylla)",20
13281,47.5880634197,-122.036635259,"Hemlock, Western (Tsuga heterophylla)",18
13282,47.5882331815,-122.036220984,"Fir, Douglas (Pseudotsuga menziesii)",30
13283,47.5879657943,-122.036812092,"Cedar, Western Red (Thuja plicata)",14
13284,47.5879585806,-122.036553973,"Hemlock, Western (Tsuga heterophylla)",10
13285,47.5880162902,-122.037105864,"Hemlock, Western (Tsuga heterophylla)",16
